program,level,university_id,university,city,province,degree_label,annual_fee_cad,fee_notes,duration_years,intake_terms,application_deadline,url,accredited,fees_last_verified,source,is_verified
Artificial Intelligence,Undergraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Bachelor,23350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.bishop'suniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,brandon_university,Brandon University,Brandon,Manitoba,Bachelor,38000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brandonuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Bachelor,38850,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capebretonuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Bachelor,24200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountallisonuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Bachelor,35550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.saintmary'suniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Bachelor,36700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.stfrancisxavieruniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Bachelor,25150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.trinitywesternuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Undergraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Bachelor,31400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédemoncton.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_alberta,University of Alberta,Edmonton,Alberta,Master,58649,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofalberta.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_calgary,University of Calgary,Calgary,Alberta,Master,57614,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofcalgary.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_guelf,University of Guelph,Guelph,Ontario,Master,37317,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofguelph.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Master,28232,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofmanitoba.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Master,28979,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofnewbrunswick.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_oft,University of Ottawa,Ottawa,Ontario,Master,45367,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofottawa.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_regina,University of Regina,Regina,Saskatchewan,Master,40825,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofregina.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Master,48069,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofsaskatchewan.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Master,40767,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédesherbrooke.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_toronto,University of Toronto,Toronto,Ontario,Master,70725,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityoftoronto.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_victoria,University of Victoria,Victoria,British Columbia,Master,49852,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofvictoria.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Master,57959,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwaterloo.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,u_windsor,University of Windsor,Windsor,Ontario,Master,33867,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwindsor.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,western_university,Western University,London,Ontario,Master,51347,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.westernuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Master,43125,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.wilfridlaurieruniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,york_university,York University,Toronto,Ontario,Master,53244,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.yorkuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,mcgill_university,McGill University,Montreal,Quebec,Master,50829,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mcgilluniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,ubc,University of British Columbia,Vancouver,British Columbia,Master,61007,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofbritishcolumbia.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Master,37547,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.simonfraseruniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Master,37662,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.thompsonriversuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
Artificial Intelligence,Postgraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Master,57212,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.dalhousieuniversity.edu/programs/artificial-intelligence,,estimated:2025-08-08,estimate,
